SiO2,Al2O3,B2O3,CaO,Na2O,Li2O,MgO,BaO,ZnO,K2O,PbO,SrO,GeO2,ZrO2,TiO2,TeO2,FemOn,P2O5,Tg
77.48437,0.324368,0,9.502065,12.48416,0,0,0,0,0.205034,0,0,0,0,0,0,0,0,568
62.73472,13.19357,0,9.224098,10.4667,0,1.060739,0,0,3.320181,0,0,0,0,0,0,0,0,590
63.07925,9.625879,0,10.55281,10.32287,0,0.470856,0,0,5.948347,0,0,0,0,0,0,0,0,584
63.66996,6.462086,0,8.511983,10.65495,0,1.372993,0,0,9.328028,0,0,0,0,0,0,0,0,556
63.11311,3.620914,0,9.894766,10.27479,0,0.795888,0,0,12.30054,0,0,0,0,0,0,0,0,550
70.00182,3.67635,0,9.240564,12.57922,0,0.506329,0,0,3.99572,0,0,0,0,0,0,0,0,556
64.58103,11.88035,0,10.50816,12.57363,0,0.411721,0,0,0.045105,0,0,0,0,0,0,0,0,596
65.77667,8.791512,0,7.905626,12.55907,0,1.48845,0,0,3.478678,0,0,0,0,0,0,0,0,568
64.97639,5.498424,0,9.585196,12.66298,0,0.776242,0,0,6.500765,0,0,0,0,0,0,0,0,552
63.56211,3.65802,0,10.77148,12.28878,0,0,0,0,9.719593,0,0,0,0,0,0,0,0,551
64.53249,0,0,8.638845,12.59141,0,1.086572,0,0,13.15068,0,0,0,0,0,0,0,0,518
69.79822,3.789577,0,10.32763,14.52379,0,1.497986,0,0,0.062798,0,0,0,0,0,0,0,0,565
69.05144,0.271482,0,12.0289,14.23339,0,0.731079,0,0,3.68371,0,0,0,0,0,0,0,0,547
61.08189,11.34508,0,8.212347,12.93777,0,0,0,0,6.422924,0,0,0,0,0,0,0,0,561
59.88981,8.153614,0,9.277728,12.40054,0,1.084925,0,0,9.193379,0,0,0,0,0,0,0,0,544
61.31925,5.706761,0,7.49253,12.98683,0,0.452423,0,0,12.04221,0,0,0,0,0,0,0,0,527
66.03695,8.960401,0,8.839731,15.31706,0,0.81537,0,0,0.03049,0,0,0,0,0,0,0,0,571
64.90442,6.785466,0,10.1501,14.52599,0,0,0,0,3.634023,0,0,0,0,0,0,0,0,558
65.94617,3.223844,0,8.028835,14.94373,0,1.137118,0,0,6.720307,0,0,0,0,0,0,0,0,525
65.09555,0.609759,0,9.553215,14.64578,0,0.351777,0,0,9.743916,0,0,0,0,0,0,0,0,521
55.42138,10.06534,0,9.542092,12.64019,0,1.236719,0,0,11.09429,0,0,0,0,0,0,0,0,545
0,4.872108,0,0,0,16.06331,0,0,0,0,0,0,0,0,9.5423,0,0,69.52228,391
0,4.889732,0,0,0,15.22578,0,0,0,0,0,0,0,0,14.36523,0,0,65.51926,432
0,4.907483,0,0,0,14.38217,0,0,0,0,0,0,0,0,19.22317,0,0,61.48717,470
0,4.980322,0,0,0,15.79977,0,0,0,0,0,0,0,0,15.60679,0,0,63.61312,470
2.950522,5.00695,0,0,0,15.88425,0,0,0,0,0,0,0,0,15.69023,0,0,60.46804,475
5.932765,5.033864,0,0,0,15.96963,0,0,0,0,0,0,0,0,15.77457,0,0,57.28917,478
64.5,9,8,0,9,0,0,6.5,0,3,0,0,0,0,0,0,0,0,545
63.5,10,8,0,11,0,0,1.5,2,4,0,0,0,0,0,0,0,0,532
63,10,10,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,525
52.52303,9.501403,0,24.46937,5.036044,0,1.932319,0,0,0.500601,0,0,0,0,1.611935,0,3.544253,0.830997,690
41.75288,0,0,31.90244,0,0,13.83183,0,0,0,0,0,0,0,0,0,0,10.56662,720
39.43473,0,0.370487,30.13119,3.957881,0,13.06387,0,0,0,0,0,0,0,1.22371,0,0,9.979954,715
40.80056,2.209002,0.360198,28.99494,3.928132,0,13.0654,0,0,0,0,0,0,0,1.21399,0,0,7.963499,705
33.47793,12.45508,0.385619,27.97139,4.119536,0,9.339951,0,0,0,0,0,0,0,1.279489,0,0,9.264591,748
0,10,50,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,649
0,10,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601
0,10,50,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,553
41.78871,0,0,31.88282,0,0,13.82332,0,0,0,0,0,0,0,0,0,0,10.56012,677
39.492,0,0.366267,30.13001,3.9128,0,13.06431,0,0,0,0,0,0,0,1.220042,0,0,9.972855,652
38.13603,2.526491,0.372997,29.68728,3.995081,0,12.39602,0,0,0,0,0,0,0,1.230382,0,0,9.838742,653
34.67316,10.05493,0.38018,28.37994,4.091299,0,10.02719,0,0,0,0,0,0,0,1.270112,0,0,9.392712,669
35.53341,13.2198,0,29.68878,0,0,9.913406,0,0,0,0,0,0,0,0,0,0,9.833419,692
36.89,31.3,0,0,0,0,0,0,0,0,0,31.81,0,0,0,0,0,0,860
58,10,0,0,0,0,0,0,21,3,0,0,0,0,5,0,0,0,643
0,0,0,0,8.849404,0,0,0,0,0,0,0,0,0,0,91.1506,0,0,256
36.89,31.3,0,0,0,0,0,0,0,0,0,31.81,0,0,0,0,0,0,867
33.93,36.8,0,0,0,0,0,0,0,0,0,29.27,0,0,0,0,0,0,865
32.83,38.86,0,0,0,0,0,0,0,0,0,28.31,0,0,0,0,0,0,878
42.61477,19.86028,0,24.2515,0,0,9.680637,0,0,0,0,0,0,0,0,0,3.592814,0,743
42.21106,19.799,0,24.42211,0,0,10.05025,0,0,0,0,0,0,0,0,0,3.517588,0,743
42.44245,20.42042,0,20.62062,0,0,9.50951,0,0,0,0,0,0,0,0,0,7.007008,0,732
42.31943,20.04069,0,21.05799,0,0,9.664292,0,0,0,0,0,0,0,0,0,6.917599,0,725
0,0,39.71,0,0,0,0,60.29,0,0,0,0,0,0,0,0,0,0,586
58.77243,0,0,0,0,0,0,0,0,39.48829,0,0,0,1.739284,0,0,0,0,500
57.24077,0,0,0,0,0,0,0,0,38.45919,0,0,0,4.300044,0,0,0,0,535
56.23838,0,0,0,0,0,0,0,0,37.78569,0,0,0,5.97593,0,0,0,0,520
69.97637,1.618397,0,9.85401,13.85229,0,0,0,0,0.906146,0,0,0,0,0,0,0,0.910318,560
65.67987,7.676221,0,9.251145,12.99918,0,0,0,0,0.855121,0,0,0,0,0,0,0,0.844246,581
60.99872,14.24392,0,8.585757,12.07645,0,0,0,0,0.78926,0,0,0,0,0,0,0,0.800101,644
56.93738,19.95814,0,8.015675,11.27456,0,0,0,0,0.74257,0,0,0,0,0,0,0,0.738951,673
53.53537,24.76996,0,7.542996,10.59489,0,0,0,0,0.700095,0,0,0,0,0,0,0,0.682632,700
52.26131,0,0,31.15578,0,0,0,0,0,0,0,0,0,16.58291,0,0,0,0,780
0,0,0,0,30.39324,0,0,0,0,0,0,0,0,0,0,0,0,69.60676,293
0,1.0083,0,0,28.8069,0,0,0,0,0,0,0,0,0,0,0,0,70.1848,305
0,1.861432,0,0,27.46468,0,0,0,0,0,0,0,0,0,0,0,0,70.67389,312
0,2.901018,0,0,25.82912,0,0,0,0,0,0,0,0,0,0,0,0,71.26987,318
0,3.780828,0,0,24.44493,0,0,0,0,0,0,0,0,0,0,0,0,71.77425,322
0,4.853178,0,0,22.75782,0,0,0,0,0,0,0,0,0,0,0,0,72.389,340
0,5.760936,0,0,21.32966,0,0,0,0,0,0,0,0,0,0,0,0,72.9094,363
0,6.816548,0,0,20.18656,0,0,0,0,0,0,0,0,0,0,0,0,72.99689,379
0,7.804685,0,0,18.11427,0,0,0,0,0,0,0,0,0,0,0,0,74.08105,400
0,8.755536,0,0,16.61831,0,0,0,0,0,0,0,0,0,0,0,0,74.62616,421
0,9.720483,0,0,15.10017,0,0,0,0,0,0,0,0,0,0,0,0,75.17934,441
60.35696,0,0,0,10.3767,0,13.49577,0,0,15.77058,0,0,0,0,0,0,0,0,580
58.77192,0,0,0,5.052098,0,13.14135,0,0,23.03464,0,0,0,0,0,0,0,0,608
57.26799,0,0,0,0,0,12.80508,0,0,29.92693,0,0,0,0,0,0,0,0,699
61.44144,0,0,0,31.68944,0,6.869128,0,0,0,0,0,0,0,0,0,0,0,496
56.76608,0,0,0,14.63902,0,6.346424,0,0,22.24848,0,0,0,0,0,0,0,0,468
55.36183,0,0,0,9.517925,0,6.18943,0,0,28.93081,0,0,0,0,0,0,0,0,483
54.8194,0,0,0,7.539735,0,6.128786,0,0,31.51208,0,0,0,0,0,0,0,0,485
54.02538,0,0,0,4.64408,0,6.040016,0,0,35.29052,0,0,0,0,0,0,0,0,512
66.98289,0,0,0,14.80609,0,3.209426,0,0,15.00159,0,0,0,0,0,0,0,0,484
65.30748,0,0,0,9.623831,0,3.12915,0,0,21.93954,0,0,0,0,0,0,0,0,493
26.69093,18.2636,7.482343,18.08054,0,0,0.866333,0,0,0,0,0,0,0,28.61624,0,0,0,732
26.40636,19.0997,7.523922,20.20113,0,0,0.871147,0,0,0,0,0,0,0,25.89774,0,0,0,740
25.55534,19.11073,7.528269,21.02131,0,0,0.87165,0,0,0,0,0,0,0,25.9127,0,0,0,727
23.85033,19.13284,7.536978,22.66452,0,0,0.872659,0,0,0,0,0,0,0,25.94267,0,0,0,724
22.99635,19.14391,7.541339,23.48755,0,0,0.873164,0,0,0,0,0,0,0,25.95769,0,0,0,725
24.06534,19.30532,5.069949,24.50233,0,0,0.880526,0,0,0,0,0,0,0,26.17654,0,0,0,749
29.24476,19.851,0,18.71622,0,0,0.840742,0,0,0,0,0,0,0,24.43843,0,0,6.908848,732
29.07119,19.73318,0,18.21753,0,0,0.835752,0,0,0,0,0,0,0,24.29338,0,0,7.848964,742
28.23335,19.16447,0,15.81031,0,0,0.811665,0,0,0,0,0,0,0,23.59324,0,0,12.38697,707
29.6228,17.2351,0,20.53801,0,0,0.85161,0,0,0,0,0,0,0,24.75434,0,0,6.998157,743
29.16368,19.08897,0,18.66433,0,0,0.838411,0,0,0,0,0,0,0,24.37067,0,0,7.873936,735
29.49073,22.16274,0,18.87363,0,0,0.847813,0,0,0,0,0,0,0,24.64397,0,0,3.981117,707
29.3413,19.91653,0,17.60438,0,0,1.687035,0,0,0,0,0,0,0,24.5191,0,0,6.931655,714
24.30704,18.49063,0,21.51263,0,0,1.12449,0,0,0,0,0,0,0,27.63479,0,0,6.930421,744
23.45623,18.54691,0,23.53976,0,0,1.127912,0,0,0,0,0,0,0,26.37767,0,0,6.951516,773
21.38243,18.71863,0,27.71733,0,0,1.138355,0,0,0,0,0,0,0,24.02739,0,0,7.015879,766
20.21515,18.81683,0,30.09174,0,0,1.144327,0,0,0,0,0,0,0,22.67928,0,0,7.052681,768
28.98199,18.53219,0,19.6009,0,0,0.845263,0,0,0,0,0,0,0,24.56984,0,0,6.945999,758
27.3325,18.55298,0,21.19271,0,0,0.846211,0,0,0,0,0,0,0,24.5974,0,0,6.95379,770
25.26542,18.57903,0,23.18751,0,0,0.847399,0,0,0,0,0,0,0,24.63193,0,0,6.963554,786
29.17617,18.65636,0,21.3108,0,0,0.850926,0,0,0,0,0,0,0,22.48587,0,0,6.992537,766
28.79037,18.40967,0,17.9136,0,0,0.839674,0,0,0,0,0,0,0,26.62625,0,0,6.900075,749
27.86946,14.55189,0,24.01006,0,0,0.862835,0,0,0,0,0,0,0,25.08062,0,0,7.0904,768
27.50917,17.23652,0,22.11969,0,0,0.851681,0,0,0,0,0,0,0,24.75639,0,0,6.998738,765
27.15808,19.85263,0,20.27757,0,0,0.840811,0,0,0,0,0,0,0,24.44043,0,0,6.909414,772
25.11623,18.46932,0,23.05059,0,0,0.842395,0,0,0,0,0,0,0,24.48648,0,1.112566,6.922433,790
25.24938,18.56724,0,22.97642,0,0,0.846861,0,0,0,0,0,0,0,24.6163,0,0,6.959133,790
25.06702,18.43313,0,22.81047,0,0,0.840745,0,0,0,0,0,0,0,24.43851,0,0,6.90887,780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,363
0,0,0,0,0,0.802342,0,0,0,0,0,0,0,0,0,0,0,99.19766,295
0,0,0,0,0,5.05922,0,0,0,0,0,0,0,0,0,0,0,94.94078,248
0,0,0,0,0,12.26218,0,0,0,0,0,0,0,0,0,0,0,87.73782,302
0,0,0,0,2.66476,0,0,0,0,0,0,0,0,0,0,0,0,97.33524,251
0,0,0,0,9.510244,0,0,0,0,0,0,0,0,0,0,0,0,90.48975,230
0,0,0,0,14.63895,0,0,0,0,0,0,0,0,0,0,0,0,85.36105,244
0,0,0,0,18.49693,0,0,0,0,0,0,0,0,0,0,0,0,81.50307,254
0,0,0,0,21.1827,0,0,0,0,0,0,0,0,0,0,0,0,78.8173,275
0,0,0,0,30.30868,0,0,0,0,0,0,0,0,0,0,0,0,69.69131,289
5,18,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,55,525
0,3.227546,0,0,4.936443,2.379967,0,0,38.14661,0,0,0,0,0,0,0,0,51.30944,370
0,3.487576,0,0,6.359951,3.066271,0,0,36.27527,0,0,0,0,0,0,0,0,50.02325,350
0,2.161978,0,1.78359,6.57098,3.168013,0.854611,0,32.7897,0,0,0,0,0,0,0,0,52.67113,354
0,2.274946,0,5.004765,0,7.333807,0,0,29.96316,0,0,0,0,0,0,0,0,55.42331,369
0,2.082673,0,0,0,3.051804,0,0,37.40556,9.620291,0,0,0,0,0,0,0,47.83968,358
0,2.041011,0,0,6.20332,0,0,0,38.2865,9.427846,0,0,0,0,0,0,0,44.04132,364
0,1.648577,0,0,6.012697,1.932568,0,0,16.44946,0,36.08834,0,0,0,0,0,0,37.86835,323
0,0,0,0,0,0,0,0,0,10.74665,0,0,0,0,37.97176,0,0,51.28159,707
0,0,0,0,0,0,0,0,0,12.65263,0,0,0,0,38.31968,0,0,49.02769,698
0,0,0,0,0,0,0,0,0,14.59386,0,0,0,0,38.67403,0,0,46.73211,679
0,0,0,0,0,0,0,0,0,16.57133,0,0,0,0,39.03499,0,0,44.39367,643
0,0,0,0,0,2.116495,0,0,5.7648,0,0,0,0,0,40.41288,0,0,51.70582,585
0,0,0,0,0,2.819709,0,0,7.680176,0,0,0,0,0,41.87573,0,0,47.62439,564
0,15.70525,0,0,30.61816,0,0,0,0,0,0,0,0,0,0,0,0,53.67659,397
0,17.18775,0,0,28.86679,0,0,0,0,0,0,0,0,0,0,0,0,53.94545,414
0,18.38678,0,0,25.97251,0,0,0,0,0,0,0,0,0,0,0,0,55.64072,438
0,17.1317,0,0,26.33247,0,0,0,0,0,0,0,0,0,0,0,0,56.53583,444
0,15.98477,0,0,26.59027,0,0,0,0,0,0,0,0,0,0,0,0,57.42496,450
0,20.70289,0,0,25.16922,0,0,0,0,0,0,0,0,0,0,0,0,54.12789,409
0,20.63195,0.345321,0,25.08236,0,0,0,0,0,0,0,0,0,0,0,0,53.94038,427
0,20.55969,0.691715,0,24.99512,0,0,0,0,0,0,0,0,0,0,0,0,53.75348,428
0,20.48801,1.039178,0,24.90736,0,0,0,0,0,0,0,0,0,0,0,0,53.56545,429
0,20.41559,1.387752,0,24.81993,0,0,0,0,0,0,0,0,0,0,0,0,53.37673,424
0,19.97784,3.502199,0,24.28774,0,0,0,0,0,0,0,0,0,0,0,0,52.23222,433
0,19.22955,7.116601,0,23.37803,0,0,0,0,0,0,0,0,0,0,0,0,50.27582,441
0,0,0,0,0,0,0,52.42643,0,0,0,0,0,0,0,0,0,47.57357,483
0,0,0.236318,0,0,0,0,52.30304,0,0,0,0,0,0,0,0,0,47.46064,487
0,0,0.473892,0,0,0,0,52.17798,0,0,0,0,0,0,0,0,0,47.34813,488
0,0,0.712732,0,0,0,0,52.05227,0,0,0,0,0,0,0,0,0,47.235,491
0,0,1.097533,0,0,0,0,51.85154,0,0,0,0,0,0,0,0,0,47.05093,501
0,0,1.436947,0,0,0,0,51.67309,0,0,0,0,0,0,0,0,0,46.88996,503
55,0,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,548
33,10,17,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,670
61.77966,0,21.93246,0,11.07166,5.216227,0,0,0,0,0,0,0,0,0,0,0,0,494
61.77937,0,21.93293,0,11.07146,5.216234,0,0,0,0,0,0,0,0,0,0,0,0,478
61.77922,0,21.93256,0,11.07177,5.216445,0,0,0,0,0,0,0,0,0,0,0,0,467
61.78017,0,21.93238,0,11.07122,5.216232,0,0,0,0,0,0,0,0,0,0,0,0,463
61.77959,0,21.93228,0,11.07189,5.216236,0,0,0,0,0,0,0,0,0,0,0,0,453
0,0,40,20,0,0,0,0,40,0,0,0,0,0,0,0,0,0,540
0,0,30,25,0,0,0,0,40,0,0,0,0,0,0,0,0,5,520
0,0,30,15,10,0,0,0,40,0,0,0,0,0,0,0,0,5,445
0,0,35,20,5,0,0,0,35,0,0,0,0,0,0,0,0,5,500
0,0,40,20,5,0,0,0,30,0,0,0,0,0,0,0,0,5,514
0,0,30,20,0,0,0,0,40,5,0,0,0,0,0,0,0,5,512
0,0,30,15,0,0,0,0,40,10,0,0,0,0,0,0,0,5,486
0,0,0,0,0,0,0,0,0,0,40.2594,0,0,0,0,0,0,59.7406,212
0,0,0,0,0,0,0,0,0,0,56.26586,0,0,0,0,0,0,43.73415,300
0,0,0,0,0,0,0,0,0,0,61.12642,0,0,0,0,0,0,38.87358,345
0,0,0,0,0,0,0,0,0,0,65.77538,0,0,0,0,0,0,34.22463,350
1.071202,1.211866,12.82585,0,0,0,0,0,0,0,84.89108,0,0,0,0,0,0,0,309
0,0,4.65566,0,0,0,0,0,0,12.5982,44.77754,0,0,0,0,0,0,37.9686,332
0,0,5.095211,0,0,0,0,0,0,20.68143,32.67006,0,0,0,0,0,0,41.5533,329
0,0,8.28284,0,0,0,0,0,0,0,66.38608,0,0,0,0,0,0,25.33109,468
0,0,8.971285,0,0,0,0,0,0,6.069066,57.52312,0,0,0,0,0,0,27.43653,436
0,0,9.784549,0,0,0,0,0,0,13.23848,47.05327,0,0,0,0,0,0,29.9237,415
0,0,10.75996,0,0,0,0,0,0,21.83731,34.49597,0,0,0,0,0,0,32.90676,388
0,0,11.95138,0,0,0,0,0,0,32.34038,19.1578,0,0,0,0,0,0,36.55043,375
0,0,12.82978,0,0,0,0,0,0,0,82.26347,0,0,0,4.906754,0,0,0,469
0,0,19.81758,0,0,0,0,6.234968,0,0,54.45798,0,0,0,19.48947,0,0,0,484
0,0,18.09409,0,0,0,0,9.195942,0,0,53.54665,0,0,0,19.16332,0,0,0,481
0,0,16.42733,0,0,0,0,12.05945,0,0,52.66532,0,0,0,18.84791,0,0,0,471
0,0,14.81455,0,0,0,0,14.83021,0,0,51.81253,0,0,0,18.54271,0,0,0,450
0,0,13.25317,0,0,0,0,17.51268,0,0,50.98691,0,0,0,18.24724,0,0,0,455
0,0,11.74077,0,0,0,0,20.111,0,0,50.18719,0,0,0,17.96104,0,0,0,456
0,0,10.27507,0,0,0,0,22.62907,0,0,49.41218,0,0,0,17.68367,0,0,0,440
0,0,47.24649,0,0,0,0,34.68407,0,0,0,0,0,0,18.06944,0,0,0,568
0,0,35.96687,0,0,0,0,47.52648,0,0,0,0,0,0,16.50665,0,0,0,588
0,0,26.48304,0,0,0,0,58.32429,0,0,0,0,0,0,15.19267,0,0,0,567
0,0,18.39776,0,0,0,0,67.52979,0,0,0,0,0,0,14.07246,0,0,0,500
0,0,28.47171,0,0,0,0,47.028,0,0,0,0,0,0,24.50028,0,0,0,586
0,0,19.67038,0,0,0,0,57.76079,0,0,0,0,0,0,22.56883,0,0,0,558
0,0,20.37508,0,0,0,0,52.35133,0,0,0,0,0,0,27.27359,0,0,0,582
0,0,16.59884,0,0,0,0,54.83411,0,0,0,0,0,0,28.56705,0,0,0,572
0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,502
43.1939,36.6494,0,20.1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876
26.09472,0,0,8.118173,0,0,0,19.30143,0,0,0,9.783064,0,0,36.70261,0,0,0,740
0,0,75.70785,0,0,16.30146,7.329206,0,0,0,0,0,0,0,0,0,0,0,488
0,0,75.14783,0,0,16.23518,7.299404,0,0,0,0,0,0,0,0,0,0,0,497
0,0,74.59235,0,0,16.16943,7.269843,0,0,0,0,0,0,0,0,0,0,0,500
0,0,74.04134,0,0,16.10421,7.24052,0,0,0,0,0,0,0,0,0,0,0,504
0,0,72.95258,0,0,15.97534,7.18258,0,0,0,0,0,0,0,0,0,0,0,522
0,0,72.14735,0,0,15.88004,7.13973,0,0,0,0,0,0,0,0,0,0,0,536
0,0,0,0,0,0,0,0,0,0,0,42.19651,0,0,0,0,0,57.80349,500
0,0,0,0,30.39324,0,0,0,0,0,0,0,0,0,0,0,0,69.60676,265
0,0,0,0,0,0,22.11503,0,0,0,0,0,0,0,0,0,0,77.88497,520
0,19.31836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.68164,750
62.85406,0,0,29.33122,0,7.814717,0,0,0,0,0,0,0,0,0,0,0,0,542
41.66218,0,0,0,0,5.179907,0,53.15792,0,0,0,0,0,0,0,0,0,0,524
47.1661,0,0,0,12.16335,0,0,0,0,0,0,40.67055,0,0,0,0,0,0,552
39.46625,0,0,0,10.17769,0,0,50.35607,0,0,0,0,0,0,0,0,0,0,517
57.89277,0,0,0,0,0,19.41716,0,0,22.69007,0,0,0,0,0,0,0,0,706
53.80427,0,0,25.10809,0,0,0,0,0,21.08765,0,0,0,0,0,0,0,0,652
37.48323,0,0,0,0,0,0,47.82587,0,14.6909,0,0,0,0,0,0,0,0,562
72.65813,1.541233,0,6.184948,14.38151,0,4.063251,0,0,0.640513,0,0,0,0,0,0,0.130104,0,514
71.86138,0.589929,0,8.688957,13.2984,0,4.149502,0.009999,0,0.309963,0,0,0,0,0.078991,0,0.864896,0,534
0,0,99.04374,0,0,0.956261,0,0,0,0,0,0,0,0,0,0,0,0,254
0,0,98.15306,0,0,1.846942,0,0,0,0,0,0,0,0,0,0,0,0,263
0,0,97.24129,0,0,2.758705,0,0,0,0,0,0,0,0,0,0,0,0,285
0,0,96.26042,0,0,3.739575,0,0,0,0,0,0,0,0,0,0,0,0,328
0,0,95.25455,0,0,4.745442,0,0,0,0,0,0,0,0,0,0,0,0,346
0,0,94.27246,0,0,5.727539,0,0,0,0,0,0,0,0,0,0,0,0,367
0,0,93.31686,0,0,6.683146,0,0,0,0,0,0,0,0,0,0,0,0,400
0,0,91.22939,0,0,8.770604,0,0,0,0,0,0,0,0,0,0,0,0,447
0,0,90.20011,0,0,9.799891,0,0,0,0,0,0,0,0,0,0,0,0,472
0,0,89.08904,0,0,10.91097,0,0,0,0,0,0,0,0,0,0,0,0,485
0,0,87.94852,0,0,12.05148,0,0,0,0,0,0,0,0,0,0,0,0,489
0,0,86.77739,0,0,13.22261,0,0,0,0,0,0,0,0,0,0,0,0,495
0,0,85.57439,0,0,14.42561,0,0,0,0,0,0,0,0,0,0,0,0,497
0,0,3.970594,0,0,0,0,0,0,0,63.64778,0,0,0,0,0,0,32.38163,390
0,0,5.483055,0,14.64376,0,0,0,0,0,35.15688,0,0,0,0,0,0,44.7163,328
0,0,6.280502,0,22.36471,0,0,0,0,0,20.13502,0,0,0,0,0,0,51.21977,323
0,0,7.349385,0,32.71371,0,0,0,0,0,0,0,0,0,0,0,0,59.9369,343
0,0,8.28284,0,0,0,0,0,0,0,66.38608,0,0,0,0,0,0,25.33109,456
0,0,10.24859,0,9.123741,0,0,0,0,0,49.28481,0,0,0,0,0,0,31.34286,403
0,0,13.43774,0,23.92573,0,0,0,0,0,21.54041,0,0,0,0,0,0,41.09612,391
0,0,15.91376,0,35.4178,0,0,0,0,0,0,0,0,0,0,0,0,48.66843,397
75,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,5,710
70,0,0,0,0,0,15,0,0,10,0,0,0,0,0,0,0,5,722
65,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,5,725
60,0,0,0,0,0,25,0,0,10,0,0,0,0,0,0,0,5,728
55,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,5,729
55,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,15,583
50,0,0,0,0,0,25,0,0,10,0,0,0,0,0,0,0,15,610
75,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,5,673
70,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,5,698
65,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,5,715
60,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,15,562
45,0,0,30,0,0,0,0,0,10,0,0,0,0,0,0,0,15,710
17.5,0,17.5,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,443
15,0,15,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,428
19,0,11,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,430
13,0,17,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,434
10,0,20,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,437
5,0,25,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,440
0,0,0,0,0,4.471412,0,0,0,0,0,0,0,0,0,95.52859,0,0,251
50.99014,5.408049,0,3.717946,6.574752,0,2.137754,0,0,7.494263,23.67709,0,0,0,0,0,0,0,480
62.90128,1.503403,0,0.826852,8.224827,0,0,9.043094,0,8.33343,0,9.16711,0,0,0,0,0,0,511
73.09648,1.722814,0,8.527728,12.56691,0,4.086079,0,0,0,0,0,0,0,0,0,0,0,540
80.47578,1.645362,12.35817,0,4.000647,0,0,0,0,1.520052,0,0,0,0,0,0,0,0,560
0,0,0,0,0,0,0,41.86465,0,0,0,0,0,0,0,0,0,58.13535,490
0,0,46.10316,0,0,0,0,0,53.89684,0,0,0,0,0,0,0,0,0,545
0,0,45.48276,0,0.408997,0,0,0,53.17155,0,0,0,0,0,0,0,0,0.936688,540
0,0,40.08815,0,3.965358,0,0,0,46.865,0,0,0,0,0,0,0,0,9.081485,525
0,0,34.46708,0,7.671023,0,0,0,40.29369,0,0,0,0,0,0,0,0,17.56822,522
0,0,27.68755,0,12.14039,0,0,0,32.36809,0,0,0,0,0,0,0,0,27.80398,470
0,0,11.1067,0,23.07121,0,0,0,12.98427,0,0,0,0,0,0,0,0,52.83782,418
0,0,7.201817,0,25.64548,0,0,0,8.419273,0,0,0,0,0,0,0,0,58.73343,380
0,9.471716,2.351775,0,0,3.785234,0,6.474221,0,0,0,0,0,0,0,0,0,77.91705,497
0,9.282994,2.304917,0,3.847383,1.854907,0,6.345224,0,0,0,0,0,0,0,0,0,76.36458,491
0,9.191425,2.282181,0,5.714148,0.918305,0,6.282634,0,0,0,0,0,0,0,0,0,75.61131,498
0,9.101646,2.259889,0,7.544445,0,0,6.221267,0,0,0,0,0,0,0,0,0,74.87276,504
40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,40,0,612
30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,40,0,615
45,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,30,0,655
50,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,20,0,673
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11552,91.88448,0,0,356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.898976,90.10102,0,0,372
0,0,90.30964,0,0,9.690357,0,0,0,0,0,0,0,0,0,0,0,0,488
0,0,88.58017,0,0,9.564561,0,0,0,0,0,0,0,0,0,0,0,0,481
0,0,86.89502,0,0,9.441988,0,0,0,0,0,0,0,0,0,0,0,0,476
0,9.73669,0,0,23.67446,0,0,0,0,0,0,0,0,0,1.525589,0,0,65.06326,415
0,9.912951,0,0,24.10303,0,0,0,0,0,0,0,0,0,3.883015,0,0,62.10101,448
0,10.22134,0,0,24.85287,0,0,0,0,0,0,0,0,0,8.007627,0,0,56.91817,479
